Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-9125D7B1,1/8/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,6,0,On Time,None,0.51,0.2,2.8,3689.68,4887,Standard Shipping
ORD-08329A68,2/11/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.35,2.6,3.22,5768.55,8546,Standard Shipping
ORD-409CB4BC,12/26/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,3,2,0,On Time,None,0.19,3.9,3.74,47974.85,7330,Standard Shipping
ORD-123D01B7,11/22/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,26,34,8,Late,Geopolitical Conflict (Route Diversion),0.15,7.8,3.45,13089.31,9485,Expedited Air Freight
ORD-8F49EB87,8/3/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,24,5,Late,Severe Weather (Typhoon/Storm),0.56,8.9,5.77,5655.31,6042,Standard Shipping
ORD-B9F7BACC,10/17/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,None,0.51,4.9,5.04,1546.24,2048,Standard Shipping
ORD-16870EE5,10/5/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,38,12,Late,Geopolitical Conflict (Route Diversion),0.34,2.4,3.83,4927.98,4597,Re-routing
ORD-1AC75781,1/17/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,17,4,Late,Port Congestion,0.55,7.3,3.71,4883.12,5728,Standard Shipping
ORD-00E37D18,4/20/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,None,0.51,1.1,3.93,1439.03,1906,Standard Shipping
ORD-2219115B,3/27/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,26,24,0,On Time,None,0.69,4.2,5.01,7485.01,8858,Standard Shipping
ORD-1E529034,9/11/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,12,0,On Time,None,0.77,2.1,3.18,1551.4,1753,Standard Shipping
ORD-787DA563,4/24/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,21,2,Late,Port Congestion,0.73,8,2.48,8875.59,9328,Standard Shipping
ORD-95567DBE,3/13/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,5,3,0,On Time,None,0.11,4.7,5.02,23675.19,3878,Standard Shipping
ORD-B4AAE98C,6/24/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,None,0.32,1.5,3.79,1240.8,1880,Standard Shipping
ORD-9D82D30A,10/8/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,3,0,On Time,None,0.2,5,1.89,7128,1080,Standard Shipping
ORD-1E23AFDB,12/23/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,17,0,On Time,None,0.43,8.2,2.56,1389.96,1944,Standard Shipping
ORD-8F518917,10/23/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,3,0,On Time,None,0.85,8,2.62,18691.48,1837,Standard Shipping
ORD-C2DE009A,4/20/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,5,2,0,On Time,None,0.56,9.2,3.19,49043.28,5716,Standard Shipping
ORD-D167C67B,5/9/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,13,0,On Time,None,0.32,9.3,2.42,301.62,457,Standard Shipping
ORD-7763E341,4/8/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.29,3.3,5.69,59654.76,8408,Standard Shipping
ORD-B28F452D,2/10/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,28,0,On Time,None,0.51,4.7,2.28,1732.72,2295,Standard Shipping
ORD-7991D503,12/26/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,12,0,On Time,None,0.53,3.1,1.83,6215.62,8125,Standard Shipping
ORD-2FE039B7,6/29/2025,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,7,5,0,On Time,None,0.4,4.3,3.04,40956.3,5319,Standard Shipping
ORD-8BCA90F8,6/7/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,None,0.16,9.8,3.82,3267.14,5633,Standard Shipping
ORD-A306816C,3/14/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,5,4,0,On Time,None,0.36,3.5,3.59,33218.68,4441,Standard Shipping
ORD-ED689E4F,9/13/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,9,8,0,On Time,None,0.69,6.7,1.84,3925.03,4645,Standard Shipping
ORD-C20ED496,8/12/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.26,4.4,5.08,633.15,1005,Standard Shipping
ORD-F1251479,7/19/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,27,0,On Time,None,0.39,7.5,2.81,1257.95,1810,Standard Shipping
ORD-9CB8DF74,6/16/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.14,8.9,0.5,724.47,1271,Standard Shipping
ORD-987F29AA,3/5/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.89,2.4,3.07,40135.1,3861,Standard Shipping
ORD-8C6DD4FD,12/27/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,23,0,On Time,None,0.39,6.6,1.63,514.3,740,Standard Shipping
ORD-A941CE61,1/1/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,7,0,On Time,None,0.66,4.9,2.07,1047.46,1262,Standard Shipping
ORD-C796F7F7,9/28/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.64,3.6,3.76,56600.5,6275,Standard Shipping
ORD-C26ABE66,3/3/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,6,0,On Time,None,0.79,7.6,5.01,1667.38,1863,Standard Shipping
ORD-D9B77C5D,10/6/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,12,0,On Time,None,0.35,2.1,4.1,5334.53,7903,Standard Shipping
ORD-3067149E,9/13/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,None,0.73,5.9,3.04,8045.36,9301,Standard Shipping
ORD-36D1803F,2/15/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,6,0,On Time,None,0.37,4.6,3.42,6138.29,8961,Standard Shipping
ORD-A65A6EEF,10/2/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,6,0,On Time,None,0.66,4.3,2.84,7382.85,8895,Standard Shipping
ORD-46C4B365,2/18/2025,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,5,1,Late,Port Congestion,0.42,7.8,5.22,27048.76,2099,Expedited Air Freight
ORD-0FA79669,3/20/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,13,4,Late,Port Congestion,0.27,4,1.44,3969.57,5683,Standard Shipping
ORD-2ABA0740,9/26/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,28,0,On Time,None,0.75,2.6,4.13,3948,4512,Standard Shipping
ORD-71D0C2BE,8/5/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,7,0,On Time,None,0.23,7.3,3.24,3537.48,5752,Standard Shipping
ORD-353D15EC,8/21/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,None,0.58,0.7,6,2845.58,3602,Standard Shipping
ORD-CD82DF52,2/1/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,8,0,On Time,None,0.42,7.5,5.05,7099.29,9999,Standard Shipping
ORD-8D71A3D5,3/6/2024,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,8,4,Late,Port Congestion,0.57,1.1,2.54,102113.62,7167,Expedited Air Freight
ORD-CEE99CC3,4/6/2025,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,5,15,10,Late,Geopolitical Conflict (Route Diversion),0.9,9.5,2.62,114665.76,4572,Expedited Air Freight
ORD-8350D1B4,2/5/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,None,0.46,7.8,4.24,724.89,993,Standard Shipping
ORD-8C454BF7,2/27/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,15,18,3,Late,Port Congestion,0.71,7.1,3.62,6397.28,6802,Standard Shipping
ORD-8DAAEBA0,2/16/2025,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,3,0,On Time,None,0.52,4.1,5.23,32503.68,3888,Standard Shipping
ORD-6073A292,12/20/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,27,0,On Time,None,0.74,6.6,0.68,1081.41,1243,Standard Shipping
ORD-8F0F8119,12/20/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,21,0,On Time,Port Congestion,0.7,6.4,4.72,3005.09,3214,Standard Shipping
ORD-37D292EE,3/17/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,5,13,8,Late,Geopolitical Conflict (Route Diversion),0.33,7,2.71,61007.09,3475,Expedited Air Freight
ORD-FAC70B6E,3/28/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,7,0,On Time,None,0.71,7.4,2.88,1788.66,2092,Standard Shipping
ORD-C43D160E,10/29/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,None,0.8,9.8,3.35,5038.2,5598,Standard Shipping
ORD-BA76B62A,9/15/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,13,0,On Time,None,0.5,0.2,4.52,655.5,874,Standard Shipping
ORD-4C28CF79,5/19/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,28,0,On Time,None,0.28,9.5,4.14,5002.88,7817,Standard Shipping
ORD-693DE399,9/16/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,7,0,On Time,None,0.7,1.4,2.82,2730.2,3212,Standard Shipping
ORD-E0AC9A88,3/25/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,12,0,On Time,None,0.36,1.9,3.17,4252.72,6254,Standard Shipping
ORD-91AAEA42,12/23/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,15,11,0,On Time,None,0.11,3.9,2.24,1778.78,3205,Standard Shipping
ORD-38AE5083,4/24/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,3,3,0,On Time,None,0.1,7.2,3.03,15209.7,2514,Standard Shipping
ORD-9B1D2E0E,1/9/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,None,0.64,7.6,3.59,2135.28,2604,Standard Shipping
ORD-EEE3D100,2/27/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,35,0,On Time,None,0.72,1.2,3.9,6773.36,7876,Standard Shipping
ORD-655D72BB,1/21/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,8,0,On Time,None,0.22,8.6,3.86,3855.2,6320,Standard Shipping
ORD-D22AC4CE,5/1/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,13,11,0,On Time,None,0.17,4.9,4.75,1114.42,1905,Standard Shipping
ORD-64435F02,12/1/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,35,0,On Time,None,0.53,3.8,5.93,2050.2,2680,Standard Shipping
ORD-81347FC2,9/7/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,7,0,On Time,None,0.76,2.3,3.43,2297.68,2611,Standard Shipping
ORD-62CE2C61,4/17/2024,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,None,0.18,2.2,4.01,41918.91,6459,Standard Shipping
ORD-C28C5F4E,1/24/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,30,1,Late,None,0.22,3.5,4.48,247.66,406,Standard Shipping
ORD-0BA5922E,3/25/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,None,0.42,9.3,2.46,4220.24,5944,Standard Shipping
ORD-918987ED,11/3/2024,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.61,8.9,1.84,37084.74,4188,Standard Shipping
ORD-180EC8A2,3/15/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,None,0.27,5.6,3.79,1532.26,2413,Standard Shipping
ORD-ACACA182,5/13/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,None,0.69,6.3,2.91,2912.71,3447,Standard Shipping
ORD-71B46D5C,2/22/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,14,12,0,On Time,None,0.24,7.5,2.21,3493.08,5634,Standard Shipping
ORD-9FBECBE9,11/2/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,28,0,On Time,None,0.55,5.1,3.77,4736.03,6111,Standard Shipping
ORD-1C116FBC,7/20/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,None,0.29,3.9,2.33,4356.33,6754,Standard Shipping
ORD-94D82DA0,1/18/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,23,0,On Time,None,0.21,1.7,4.66,321.25,531,Standard Shipping
ORD-7DB0C74B,2/8/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,9,7,0,On Time,None,0.56,7.4,3.95,3205.02,4109,Standard Shipping
ORD-4E7AAEB8,8/7/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,13,0,On Time,None,0.38,4,2.61,5821.53,8437,Standard Shipping
ORD-CDB93DD6,2/28/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,14,4,Late,Port Congestion,0.59,9.8,3.67,1775.24,2030,Standard Shipping
ORD-45647F02,8/10/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,None,0.26,1.2,4.43,3359.79,5333,Standard Shipping
ORD-18B7983E,4/15/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,12,0,On Time,None,0.27,4.7,3.24,951.23,1498,Standard Shipping
ORD-7F738AE3,2/11/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,37,35,0,On Time,None,0.77,3.2,2.83,966.42,1092,Standard Shipping
ORD-C1AAE714,4/5/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,24,0,On Time,None,0.7,9,3.81,5920.25,6965,Standard Shipping
ORD-DA7CE5EE,7/25/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.51,6,2.94,14068.67,1694,Standard Shipping
ORD-F86FF01B,10/30/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,None,0.62,6.5,2.75,2958.93,3653,Standard Shipping
ORD-520EDF33,12/6/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.79,5,1.43,2563.28,2864,Standard Shipping
ORD-E113B3CB,9/20/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,43,14,Late,Geopolitical Conflict (Route Diversion),0.75,3.6,4.24,10985.79,7847,Re-routing
ORD-5B28E5E0,7/14/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,None,0.9,6.3,3.97,4807.95,5061,Standard Shipping
ORD-22E0A6BB,5/2/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,None,0.54,9.7,1.94,4474.47,5811,Standard Shipping
ORD-38BDCD30,8/29/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,11,0,On Time,None,0.24,7.9,0.51,1531.4,2470,Standard Shipping
ORD-562B614C,1/3/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,26,42,16,Late,Geopolitical Conflict (Route Diversion),0.19,3.1,3.62,2857.44,2001,Expedited Air Freight
ORD-BA19B0DD,7/9/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,27,0,On Time,None,0.88,3.8,2.45,7593.32,8078,Standard Shipping
ORD-52F72E89,9/10/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,None,0.61,4.3,3.91,2035.04,2528,Standard Shipping
ORD-010D0E1E,7/13/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,None,0.62,6.3,3.03,1243.35,1535,Standard Shipping
ORD-55828A0E,11/30/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,24,0,On Time,None,0.26,5.4,3.59,2622.06,4162,Standard Shipping
ORD-DC11B3C5,1/2/2025,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.15,7.2,4.15,8336.35,1318,Standard Shipping
ORD-4D65B4C8,6/23/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,38,35,0,On Time,None,0.17,6,1.16,1963.26,3356,Standard Shipping
ORD-911C9035,7/10/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,7,0,On Time,None,0.85,6.1,3.39,6156.8,6656,Standard Shipping
ORD-35EBA634,11/9/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,22,2,Late,Port Congestion,0.45,6.9,3.55,4270.62,5355,Standard Shipping
ORD-94F951D5,7/7/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,13,3,Late,Severe Weather (Typhoon/Storm),0.46,2.6,2.48,5529.31,6312,Standard Shipping
ORD-8D7A7E12,2/6/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,None,0.61,6.1,3.44,1832.18,2276,Standard Shipping
ORD-4796BE6A,11/2/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,34,0,On Time,None,0.59,7.9,3.71,1705.27,2145,Standard Shipping
ORD-CB9CD33A,10/23/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,11,0,On Time,None,0.51,6.7,1.77,2468.85,3270,Standard Shipping
ORD-7F84C9F6,9/2/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,7,0,On Time,None,0.64,5.3,0.11,4813.4,5870,Standard Shipping
ORD-4058F8C5,11/24/2024,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,3,0,On Time,None,0.15,1.8,1.89,41220.02,6517,Standard Shipping
ORD-E77DE7DE,2/5/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,10,7,0,On Time,None,0.28,4.8,3.54,2899.2,4530,Standard Shipping
ORD-0555DEBE,1/17/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,29,28,0,On Time,None,0.12,6.4,3.39,5157.04,9209,Standard Shipping
ORD-D5090E24,7/15/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,12,0,On Time,None,0.46,9.5,1.57,2529.45,3465,Standard Shipping
ORD-1C0246E4,4/10/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,13,0,On Time,None,0.53,7.6,4.77,7453.4,9743,Standard Shipping
ORD-BA71A107,5/26/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,None,0.4,8.7,4.03,4855.9,6937,Standard Shipping
ORD-75CB1989,12/9/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.6,3.9,3.99,27262.4,3098,Standard Shipping
ORD-DA6E7B01,5/29/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,None,0.83,0.7,1.99,564.56,617,Standard Shipping
ORD-29382830,8/23/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,24,0,On Time,None,0.47,0.3,2.08,5494.86,7476,Standard Shipping
ORD-6B90541E,4/1/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,27,0,On Time,None,0.74,7.2,4.8,7251.45,8335,Standard Shipping
ORD-BFB2339C,4/5/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,None,0.13,5.3,4.07,4554.46,8061,Standard Shipping
ORD-BD8D2CE3,1/7/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,None,0.8,4.9,2.08,6618.6,7354,Standard Shipping
ORD-8D2CBC03,4/6/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.19,1.8,1.22,5434.13,9133,Standard Shipping
ORD-247CE6CD,10/26/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,28,0,On Time,None,0.75,1.8,4.28,1589.88,1817,Standard Shipping
ORD-B3AE4929,1/13/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,None,0.31,8.2,3.98,196.5,300,Standard Shipping
ORD-CBE37543,2/18/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,7,0,On Time,None,0.62,8,4.03,5579.28,6888,Standard Shipping
ORD-12A9DFE7,1/16/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,None,0.41,4.6,2.37,4911.03,6966,Standard Shipping
ORD-10D13AA5,1/25/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,7,0,On Time,None,0.28,4.3,4.63,5272.96,8239,Standard Shipping
ORD-7E073D40,6/21/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,12,0,On Time,None,0.61,5.8,6.08,7685.33,9547,Standard Shipping
ORD-E81D504D,10/28/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,None,0.79,2.5,3.68,5207.11,5818,Standard Shipping
ORD-66497BA9,7/24/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,None,0.36,8,2.29,4517.24,6643,Standard Shipping
ORD-FDFA6822,1/30/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,8,0,On Time,None,0.28,1.3,5.62,1032.32,1613,Standard Shipping
ORD-AD82A60F,2/18/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,35,0,On Time,None,0.62,0.2,4.79,100.44,124,Standard Shipping
ORD-BA89D3C0,12/30/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,12,0,On Time,None,0.31,9.4,5.09,6517.25,9950,Standard Shipping
ORD-6D7BC7E1,9/4/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.64,9.3,4.14,4744.52,5786,Standard Shipping
ORD-7A75998C,4/21/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,None,0.44,9.1,3.22,2288.16,3178,Standard Shipping
ORD-950AB640,8/19/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,5,0,On Time,None,0.28,7.4,4.76,26505.6,3765,Standard Shipping
ORD-BF1CA3F3,7/9/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,8,0,On Time,None,0.75,7.7,4.19,2647.75,3026,Standard Shipping
ORD-E46BA9D3,11/2/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,35,0,On Time,None,0.1,2.7,4.49,2312.2,4204,Standard Shipping
ORD-7AB52701,2/11/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,30,1,Late,None,0.89,8.8,3.21,4284.63,4534,Standard Shipping
ORD-D1C6B15D,9/3/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,40,15,Late,Geopolitical Conflict (Route Diversion),0.47,8.3,3.24,3806.72,3237,Re-routing
ORD-0AA7468A,7/29/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,12,0,On Time,None,0.24,8.2,5,4958.76,7998,Standard Shipping
ORD-9DF48226,8/21/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,34,0,On Time,None,0.2,9,3.58,3235.2,5392,Standard Shipping
ORD-0BCFCB0A,12/4/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,7,0,On Time,None,0.79,7,2.79,3134.29,3502,Standard Shipping
ORD-B9059C89,11/4/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,15,12,0,On Time,None,0.16,4.2,4.64,234.32,404,Standard Shipping
ORD-2595C617,7/28/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,15,11,0,On Time,None,0.55,6.4,2.41,3228.65,4166,Standard Shipping
ORD-E1545988,3/29/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,None,0.35,6.3,3.88,4874.85,7222,Standard Shipping
ORD-6DFE1274,1/24/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,35,0,On Time,None,0.67,1.4,4.97,6497.13,7781,Standard Shipping
ORD-A9E1E1DB,10/4/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,23,4,Late,Port Congestion,0.29,4.7,3.04,5882.46,8291,Standard Shipping
